Timestamp,Temp 1,Temp 2,Temp 3,Temp 4,Temp 5,Temp 6,Temp 7,Temp 8,Temp 9,Temp 10,Temp 11,Temp 12,Temp 13,Temp 14,Temp 15,Temp 16,Temp 17,Temp 18,Temp 19,Temp 20,Temp 21,Temp 22,Temp 23,Temp 24,Temp 25,Temp 26,Temp 27,Temp 28,Temp 29,Temp 30,Temp 31,Temp 32,Temp 33,Temp 34,Temp 35,Temp 36,Temp 37,Temp 38,Temp 39,Temp 40,Temp 41,Temp 42,Temp 43,Temp 44,Temp 45,Temp 46,Temp 47,Temp 48,Temp 49,Temp 50,Temp 51,Temp 52,Temp 53,Temp 54,Temp 55,Temp 56,Temp 57,Temp 58,Temp 59,Temp 60,Temp 61,Temp 62,Temp 63,Temp 64,Temp 65,Temp 66,Temp 67,Temp 68,Temp 69,Temp 70,Temp 71,Temp 72,Temp 73,Temp 74,Temp 75,Temp 76,Temp 77,Temp 78,Temp 79,Temp 80,Temp 81,Temp 82,Temp 83,Temp 84,Temp 85,Temp 86,Temp 87,Temp 88,Temp 89,Temp 90,Temp 91,Temp 92,Temp 93,Temp 94,Temp 95,Temp 96,Temp 97,Temp 98,Temp 99,Temp 100,Sd 1,Sd 2,Sd 3,Sd 4,Sd 5,Sd 6,Sd 7,Sd 8,Sd 9,Sd 10,Sd 11,Sd 12,Sd 13,Sd 14,Sd 15,Sd 16,Sd 17,Sd 18,Sd 19,Sd 20,Sd 21,Sd 22,Sd 23,Sd 24,Sd 25,Sd 26,Sd 27,Sd 28,Sd 29,Sd 30,Sd 31,Sd 32,Sd 33,Sd 34,Sd 35,Sd 36,Sd 37,Sd 38,Sd 39,Sd 40,Sd 41,Sd 42,Sd 43,Sd 44,Sd 45,Sd 46,Sd 47,Sd 48,Sd 49,Sd 50,Sd 51,Sd 52,Sd 53,Sd 54,Sd 55,Sd 56,Sd 57,Sd 58,Sd 59,Sd 60,Sd 61,Sd 62,Sd 63,Sd 64,Sd 65,Sd 66,Sd 67,Sd 68,Sd 69,Sd 70,Sd 71,Sd 72,Sd 73,Sd 74,Sd 75,Sd 76,Sd 77,Sd 78,Sd 79,Sd 80,Sd 81,Sd 82,Sd 83,Sd 84,Sd 85,Sd 86,Sd 87,Sd 88,Sd 89,Sd 90,Sd 91,Sd 92,Sd 93,Sd 94,Sd 95,Sd 96,Sd 97,Sd 98,Sd 99,Sd 100
2014-11-16 22:48:18.823000,249.55,249.95,249.1,249.25,248.25,249.8,249.3,248.1,249.45,248.1,249.2,249.7,248.1,249.85,249.2,249.3,249.45,249.3,249.55,248.65,249.55,249.25,249.6,249.85,249.65,248.15,248.25,248.35,248.2,249.55,249.8,248.25,249.4,248.2,248.15,249.9,249.85,249.6,249.9,248.15,248.9,248.0,248.55,249.8,248.15,249.15,248.05,248.05,249.15,249.9,249.1,249.3,249.35,248.85,248.1,249.45,248.1,249.15,249.3,248.85,249.15,248.15,248.7,249.65,249.5,248.8,248.25,248.35,248.2,248.2,248.65,249.05,248.35,248.8,249.3,249.05,249.3,249.2,248.5,248.8,249.9,248.55,248.75,249.4,249.65,248.35,249.35,249.85,248.6,249.9,249.4,248.7,248.45,249.85,248.55,249.8,248.35,248.3,248.8,249.05,0.87,9.23,23.51,21.8,4.19,19.86,14.78,12.94,10.13,6.29,3.63,8.37,7.77,1.23,4.31,14.67,10.69,3.79,1.77,1.41,14.25,6.07,18.61,19.52,12.36,2.35,7.79,15.96,15.46,8.58,7.61,9.2,13.73,16.38,13.77,12.61,4.58,9.06,20.41,5.44,12.02,6.86,17.0,20.0,24.92,22.86,10.97,10.86,2.13,9.88,12.33,12.61,3.96,5.59,8.03,2.72,16.07,21.68,11.59,20.8,15.35,9.44,17.95,3.19,2.74,9.75,2.8,12.05,3.54,21.97,23.46,12.02,13.63,8.09,4.0,24.38,15.46,2.39,19.65,15.32,18.94,22.84,13.21,9.56,3.53,24.87,4.03,7.03,21.66,3.84,18.65,24.16,10.37,22.83,4.04,3.4,10.81,14.84,8.76,4.54
2014-11-16 22:48:18.823000,277.9,249.4,291.4,248.2,260.7,262.9,288.8,258.8,293.8,250.2,287.7,262.9,273.6,275.0,269.2,262.5,261.4,284.9,260.8,258.3,276.4,279.8,261.8,257.4,251.6,258.7,250.6,268.7,272.6,285.6,273.0,270.3,292.9,248.9,263.4,271.8,280.1,282.2,294.6,254.8,261.2,279.8,259.7,264.1,258.2,252.1,290.1,254.0,277.5,252.2,274.6,270.0,254.3,267.5,256.7,276.5,286.6,294.8,253.8,252.0,253.0,255.7,281.3,294.4,248.0,257.8,258.1,283.0,258.0,281.0,294.8,264.9,283.1,248.7,257.4,294.8,259.6,293.7,263.0,257.9,262.8,288.4,250.6,281.5,284.9,265.8,283.8,279.6,264.0,264.9,282.4,278.8,289.9,294.3,277.6,275.2,248.4,253.8,288.6,286.1,75.0,57.0,65.0,60.0,79.0,60.0,85.0,61.0,69.0,73.0,71.0,89.0,85.0,48.0,51.0,53.0,43.0,44.0,50.0,50.0,43.0,88.0,41.0,52.0,88.0,71.0,64.0,81.0,60.0,57.0,62.0,65.0,67.0,88.0,82.0,61.0,78.0,59.0,84.0,77.0,68.0,89.0,69.0,43.0,40.0,68.0,67.0,75.0,63.0,75.0,80.0,67.0,71.0,62.0,40.0,78.0,68.0,74.0,74.0,80.0,50.0,47.0,77.0,58.0,66.0,63.0,81.0,73.0,63.0,42.0,63.0,40.0,71.0,53.0,49.0,80.0,51.0,69.0,67.0,76.0,80.0,58.0,63.0,71.0,73.0,58.0,51.0,66.0,55.0,77.0,69.0,67.0,43.0,61.0,84.0,65.0,81.0,53.0,41.0,48.0
2014-11-16 22:48:18.823000,294.85,294.45,293.1,292.1,291.0,294.2,292.0,292.6,294.2,291.2,293.9,293.55,292.8,293.85,293.6,291.4,292.5,293.75,292.15,293.1,293.15,294.9,292.3,291.2,294.95,291.7,291.65,294.5,291.7,293.55,294.5,291.1,293.8,292.8,293.4,291.85,294.7,291.95,293.45,292.95,293.65,292.85,293.15,294.15,294.1,293.85,293.25,294.6,292.35,292.1,293.65,292.2,292.6,293.2,294.6,294.4,293.05,291.35,292.05,292.3,294.6,291.55,294.85,291.65,294.05,294.0,291.5,293.65,293.65,292.1,292.7,294.4,293.9,291.65,294.4,291.1,291.0,291.55,291.45,291.3,292.55,291.1,291.4,294.15,294.35,294.05,291.4,291.55,293.65,294.9,292.8,292.7,291.1,293.2,294.85,294.5,291.15,294.6,293.25,291.75,22.72,7.45,34.77,10.99,1.1,20.05,31.07,20.82,38.42,5.18,0.12,20.96,5.26,23.57,22.2,16.45,11.54,20.96,3.84,22.41,24.39,37.33,22.96,22.24,0.19,33.39,8.18,7.19,33.01,4.48,35.42,14.58,29.04,37.77,10.41,31.69,36.01,11.0,26.09,28.19,27.2,5.64,4.63,39.4,16.05,17.73,13.27,16.4,14.57,33.47,30.95,15.36,20.45,25.35,38.65,39.42,5.18,14.96,30.79,19.8,29.07,34.44,6.09,13.23,11.55,30.31,10.69,23.14,8.72,5.24,18.89,36.54,14.16,19.44,16.71,22.35,4.24,33.14,2.93,27.81,8.92,22.91,0.47,5.1,27.61,6.43,32.61,4.11,37.27,29.17,3.07,26.73,6.67,1.38,11.23,8.65,18.27,33.6,9.54,8.83
2014-11-16 22:48:18.823000,291.5,293.05,293.6,294.65,292.25,294.55,294.45,293.6,291.25,291.3,291.65,293.0,293.4,291.75,294.5,291.75,293.3,293.35,293.35,294.05,293.65,293.55,294.65,292.55,293.65,294.85,292.3,291.55,291.0,291.5,291.3,291.75,291.85,294.5,292.05,291.4,291.5,291.8,293.9,293.75,292.3,291.35,292.5,292.85,294.35,293.35,293.15,291.8,292.1,294.2,291.4,292.55,294.3,292.7,291.4,292.1,292.0,291.05,292.25,292.15,291.35,291.75,294.15,294.75,293.25,292.45,291.95,294.2,291.15,293.7,292.1,292.55,293.35,294.75,292.35,293.9,292.85,293.5,294.25,292.3,292.95,291.3,294.15,294.6,291.15,293.3,291.85,291.2,293.0,293.05,293.7,294.8,294.95,292.85,292.35,293.0,293.65,291.5,291.8,291.6,8.37,35.93,20.06,9.58,5.6,31.09,31.9,36.78,32.62,9.32,36.15,23.9,37.1,16.38,6.71,10.93,0.57,35.27,5.47,26.17,4.7,38.28,26.58,30.33,36.0,2.95,13.54,38.47,35.35,28.96,14.66,8.42,22.88,7.35,25.86,30.51,3.57,19.29,7.55,1.09,14.29,19.29,33.02,2.76,13.69,35.76,32.39,4.46,7.23,16.09,34.19,29.19,18.22,1.3,36.97,35.62,39.9,18.15,7.98,27.72,2.7,19.44,21.14,21.95,25.75,39.51,26.12,22.37,34.41,16.67,31.18,2.44,32.4,10.27,27.12,11.81,29.74,14.53,13.64,10.59,4.91,31.9,15.28,27.13,19.97,15.37,31.05,5.95,19.11,36.55,14.18,11.66,2.15,1.33,13.66,6.43,30.18,15.83,25.96,5.55
2014-11-16 22:48:18.823000,291.6,292.2,294.8,293.85,292.85,292.2,293.55,291.55,292.75,293.75,294.3,291.45,292.0,291.4,291.15,293.4,294.75,293.1,291.55,292.65,292.1,292.5,294.9,293.9,294.2,293.35,291.85,291.85,294.25,292.75,292.5,292.35,292.65,292.25,293.3,291.35,292.5,293.65,294.7,291.65,293.2,293.85,291.6,293.3,293.35,294.1,291.45,294.0,294.7,294.7,291.4,291.5,293.0,294.4,292.9,294.5,294.45,294.6,293.0,293.55,293.5,292.05,294.9,293.35,293.8,292.75,291.65,293.05,294.5,293.85,292.5,292.25,294.5,293.25,293.1,291.8,294.8,294.85,292.1,293.8,291.7,294.4,292.1,291.85,292.45,291.35,294.2,292.65,291.65,291.25,292.1,293.15,292.6,291.05,294.05,291.75,292.3,291.55,294.95,294.95,28.33,14.36,11.71,34.12,38.84,17.09,19.94,30.03,5.22,28.95,14.44,21.86,22.53,15.29,36.48,38.68,37.79,5.74,19.73,11.45,36.35,24.53,3.04,2.2,8.47,0.58,29.56,36.48,22.95,32.45,18.19,19.86,13.93,3.43,33.42,8.45,2.21,39.14,32.4,0.08,15.12,8.75,24.15,7.26,18.93,3.48,18.94,16.76,38.72,4.9,8.78,26.01,15.76,28.17,10.09,8.43,1.14,35.68,34.93,3.15,35.06,35.54,31.58,30.06,5.85,14.34,24.31,7.0,13.03,9.36,32.76,20.77,23.31,29.76,11.45,4.71,33.88,35.36,2.83,4.45,10.16,25.78,1.94,9.66,20.86,30.75,4.14,38.23,38.0,25.28,24.21,24.87,39.63,27.43,30.38,3.08,16.23,11.65,23.27,14.51
2014-11-16 22:48:18.823000,291.5,294.6,294.45,294.15,294.75,292.4,292.5,291.25,292.1,291.55,294.9,293.1,293.7,294.9,293.35,293.25,293.4,292.8,292.0,291.15,292.25,293.5,291.55,292.3,291.5,293.5,293.75,293.9,291.8,291.0,292.5,293.55,293.35,292.6,293.45,293.5,293.0,293.9,291.9,293.45,293.45,291.8,291.45,294.15,294.95,291.05,292.1,291.0,294.6,293.35,294.55,294.6,292.1,294.5,292.1,291.9,291.3,292.85,294.2,292.25,292.5,293.95,291.7,291.85,294.75,292.65,291.05,292.35,294.0,292.75,294.0,292.8,293.4,292.85,294.3,292.75,293.75,291.65,293.95,291.05,292.35,294.4,291.4,294.05,294.05,294.4,293.35,293.8,293.75,294.35,291.55,293.55,293.05,294.6,293.8,291.3,294.45,293.35,291.2,292.95,36.29,15.08,33.47,28.89,12.82,4.19,12.81,33.18,2.42,23.23,6.25,28.52,30.09,0.65,23.58,34.43,3.09,10.54,35.89,28.21,3.62,21.51,24.38,23.99,6.63,7.41,33.79,32.53,0.37,1.51,5.79,19.38,18.07,11.55,0.27,0.03,26.98,14.3,19.41,17.51,2.95,34.44,0.11,34.56,17.36,10.48,26.78,31.57,11.24,14.07,15.08,23.03,27.84,8.08,1.82,34.77,26.43,35.77,13.91,39.32,7.01,24.38,6.79,37.36,23.3,15.93,22.32,18.13,26.05,6.38,24.27,0.48,27.01,14.07,27.18,20.23,1.54,27.05,24.44,10.92,12.11,7.84,24.51,10.05,23.92,25.97,33.96,11.13,22.01,22.32,21.86,8.52,36.12,10.19,37.81,35.93,7.78,2.53,27.82,6.45
2014-11-16 22:48:18.823000,293.45,291.7,291.5,293.45,293.5,293.85,293.45,294.85,292.6,293.2,294.55,292.1,292.0,292.5,293.4,292.05,291.65,292.25,294.95,291.15,292.1,294.25,292.25,293.2,294.45,293.7,293.85,293.9,293.45,294.05,291.85,291.1,291.05,294.4,293.9,294.05,292.7,293.85,293.8,294.55,293.95,294.8,293.3,293.6,293.9,291.45,293.65,294.75,291.15,294.45,292.3,294.85,294.4,293.4,292.25,294.75,291.2,291.35,291.8,291.5,292.7,291.75,294.7,293.9,294.05,293.05,291.15,291.25,291.35,293.35,292.05,293.9,294.0,291.55,293.45,293.75,294.65,292.95,292.0,294.85,292.55,294.55,292.4,291.6,291.5,292.5,294.95,293.35,292.65,292.1,291.2,294.15,291.25,294.25,294.45,292.3,293.9,294.15,293.9,292.1,22.14,2.97,35.25,28.1,39.9,28.49,0.1,17.7,26.97,13.0,15.72,31.65,29.37,26.13,31.37,24.06,28.95,35.63,23.09,8.25,9.21,13.24,9.26,0.06,28.4,25.59,17.54,26.23,24.21,8.49,31.34,23.1,10.85,29.09,16.96,24.59,34.36,5.63,14.03,10.07,12.47,29.95,2.06,4.29,30.18,22.14,9.18,12.79,22.01,37.01,18.17,32.01,13.63,5.09,22.94,0.55,33.37,31.75,16.7,22.22,21.68,30.72,39.98,26.33,3.9,3.06,31.0,19.3,27.18,21.86,22.97,28.3,28.91,31.6,31.49,12.84,28.91,14.76,26.46,13.56,5.3,28.05,9.37,19.55,16.05,2.0,21.53,31.56,36.67,8.0,36.36,15.35,21.61,19.9,32.28,10.92,5.41,35.17,6.02,7.63
2014-11-16 22:48:18.823000,293.1,293.0,292.85,294.45,291.3,293.05,291.25,291.25,291.2,291.5,291.0,291.7,293.05,291.75,293.05,293.65,291.7,291.55,294.65,291.0,291.25,291.55,292.25,294.6,291.6,292.8,293.95,293.45,294.45,294.7,293.5,294.7,292.95,292.9,291.55,293.35,294.2,291.6,292.15,294.55,291.1,291.45,293.8,291.15,293.25,293.8,293.7,294.7,293.3,293.65,294.8,292.0,294.05,294.25,293.8,294.4,293.15,291.7,292.4,293.55,291.5,294.4,292.75,294.65,293.65,294.35,294.8,294.8,293.05,291.35,294.3,294.0,293.6,294.05,294.3,294.85,291.25,293.85,294.4,294.5,292.7,291.1,292.3,293.9,291.4,291.0,292.2,294.8,291.75,293.8,291.15,293.05,292.05,293.0,294.8,293.05,294.65,293.3,293.35,291.5,26.82,22.02,20.97,13.25,38.58,14.11,3.77,2.02,8.56,18.25,5.63,0.02,4.3,18.4,39.47,3.93,29.3,16.78,27.61,29.51,38.54,8.18,31.02,39.07,9.11,32.47,7.31,16.43,33.25,27.98,31.47,12.19,28.38,5.21,38.73,2.58,14.5,12.24,32.6,33.34,3.74,7.06,15.89,38.66,37.24,2.98,1.74,4.96,15.19,25.47,5.62,38.74,39.46,27.98,8.68,23.88,0.16,30.66,4.66,28.48,25.51,21.67,27.84,31.2,14.28,2.87,35.82,18.86,9.69,22.92,31.48,1.72,21.92,32.95,35.4,23.23,2.27,13.53,6.32,26.87,1.55,26.26,23.68,36.73,26.05,31.04,39.21,28.63,1.13,1.5,21.85,2.78,7.17,18.81,19.02,19.66,14.42,3.05,7.38,14.41
2014-11-16 22:48:18.823000,294.3,291.15,294.25,292.15,292.35,294.75,292.1,293.45,294.8,294.95,294.7,293.8,292.7,293.65,292.05,292.5,293.5,291.9,291.15,293.65,294.5,293.35,294.85,293.4,293.7,293.5,293.95,291.95,292.9,294.0,293.95,291.95,294.55,291.15,293.0,292.15,291.55,293.95,292.25,291.55,293.05,294.6,291.45,292.15,291.3,292.15,294.1,292.9,292.6,292.85,292.75,292.65,294.65,292.85,294.85,292.3,293.4,293.8,292.05,294.3,294.8,294.1,292.85,292.5,291.0,292.5,292.1,293.35,293.9,294.3,292.05,292.9,294.6,294.45,292.55,291.9,291.3,292.9,292.15,294.4,291.9,294.05,291.6,292.45,291.55,294.05,294.7,291.2,294.45,294.45,291.45,293.0,291.9,293.8,294.85,293.45,294.55,292.7,292.25,292.1,10.65,32.92,25.23,26.39,30.4,6.35,35.33,38.07,25.91,33.06,0.73,25.54,32.42,12.87,27.15,21.04,31.42,24.14,26.4,2.34,30.65,2.23,7.27,21.53,2.61,29.6,13.6,13.15,0.78,0.44,29.78,1.46,35.07,33.76,21.24,25.69,26.93,33.02,27.98,31.76,9.39,32.07,18.25,30.79,3.65,7.21,15.58,32.02,9.14,11.55,35.66,34.7,37.72,10.3,11.04,8.57,39.97,9.44,35.74,26.35,38.71,26.62,16.12,11.95,26.28,9.57,23.22,13.84,12.83,5.14,4.5,37.49,31.64,0.95,30.3,5.56,39.74,12.88,2.42,6.57,28.42,25.34,31.46,4.95,31.63,5.29,2.71,4.31,1.7,37.55,5.43,38.01,25.11,1.92,20.03,26.18,35.13,7.39,27.39,23.8
2014-11-16 22:48:18.823000,291.2,294.25,291.9,292.0,293.05,292.4,292.45,293.45,294.85,294.2,292.05,293.6,291.15,293.25,293.65,291.9,292.5,292.55,292.3,294.75,291.65,292.8,291.95,292.75,293.2,292.25,291.35,294.5,292.45,294.95,293.3,293.9,294.7,294.75,291.4,293.75,293.85,293.1,291.75,293.0,293.75,293.95,292.8,293.5,293.85,292.55,294.85,293.55,291.4,293.0,293.2,294.95,294.8,293.0,294.45,293.65,293.45,292.65,294.85,293.6,291.55,293.85,293.75,293.2,291.9,293.1,292.2,292.6,291.5,291.0,293.15,292.8,291.05,293.35,292.95,294.5,292.4,291.7,291.1,293.5,293.95,293.15,292.95,292.9,292.0,293.35,294.15,292.35,292.85,293.3,294.35,294.05,292.6,291.6,291.2,293.85,293.75,294.6,292.9,292.25,33.75,6.58,11.11,29.31,5.5,25.94,2.3,16.77,14.56,22.89,23.61,17.55,29.39,19.27,15.23,1.52,12.66,8.0,34.22,4.26,32.05,8.53,9.28,7.37,21.59,24.25,14.87,20.51,14.58,17.57,26.84,26.51,20.54,34.6,11.53,25.57,0.67,38.09,20.13,11.43,14.66,34.1,5.94,39.21,0.11,26.83,32.65,0.2,19.29,0.67,26.29,2.42,1.58,20.48,1.28,13.34,5.22,33.98,2.79,2.98,34.81,17.7,16.0,4.53,24.64,8.56,15.09,19.8,28.88,39.74,24.54,17.06,37.81,8.82,21.69,19.57,33.43,39.33,20.31,36.07,21.14,29.78,15.23,17.82,9.23,10.6,15.74,20.45,4.3,35.4,16.76,39.3,16.66,35.72,12.9,25.46,24.58,22.92,17.12,33.56
2014-11-16 22:48:18.823000,264.3,265.0,249.5,287.9,250.4,278.7,286.0,261.8,290.2,254.7,269.7,291.4,253.1,253.3,274.4,257.2,257.5,267.9,261.9,284.6,264.8,268.1,270.3,286.2,266.4,248.8,270.7,261.0,285.3,259.8,269.2,278.8,257.3,279.2,284.3,263.3,293.1,286.5,264.3,277.6,290.5,282.3,266.3,256.2,269.3,269.2,270.8,271.5,289.4,271.2,286.7,271.6,271.4,280.1,262.2,288.5,276.3,281.1,261.2,285.1,251.8,248.8,260.4,257.4,258.8,288.0,281.1,254.7,275.0,274.9,288.2,270.4,289.5,289.7,291.5,292.0,256.6,287.2,257.3,266.6,255.4,253.6,249.5,291.1,281.1,262.5,272.6,253.4,251.0,248.4,294.8,256.0,266.8,259.8,267.9,252.3,251.4,266.5,252.8,282.9,48.0,89.0,50.0,65.0,66.0,50.0,84.0,64.0,63.0,41.0,44.0,68.0,83.0,53.0,66.0,67.0,42.0,68.0,43.0,46.0,57.0,62.0,75.0,67.0,64.0,70.0,87.0,40.0,44.0,62.0,76.0,53.0,66.0,46.0,43.0,78.0,89.0,74.0,81.0,77.0,88.0,77.0,53.0,64.0,74.0,52.0,45.0,69.0,64.0,77.0,68.0,78.0,88.0,66.0,51.0,89.0,40.0,43.0,55.0,70.0,59.0,64.0,54.0,49.0,78.0,61.0,55.0,79.0,59.0,82.0,56.0,79.0,88.0,84.0,51.0,89.0,80.0,48.0,73.0,79.0,84.0,73.0,49.0,65.0,84.0,58.0,75.0,84.0,59.0,80.0,75.0,69.0,66.0,86.0,87.0,44.0,51.0,43.0,48.0,82.0
2014-11-16 22:48:18.823000,267.4,250.7,258.5,287.3,280.6,271.8,271.6,267.0,260.8,256.5,293.2,282.3,294.7,276.4,289.5,262.3,277.2,271.1,250.8,253.6,269.5,284.5,286.7,269.8,279.1,265.8,255.2,254.6,258.0,288.0,260.0,277.3,286.4,291.8,283.5,290.8,261.1,293.7,287.8,251.1,260.3,288.5,283.6,260.7,294.5,275.3,276.6,287.2,263.4,294.7,262.8,265.4,259.9,287.6,288.0,273.9,264.7,288.5,254.8,258.4,255.4,275.9,268.5,255.7,277.1,288.7,269.5,282.8,256.9,279.9,252.7,280.0,253.5,294.0,269.2,271.9,273.9,269.9,280.8,294.8,252.2,273.8,264.0,286.9,287.7,254.8,285.1,252.3,278.2,289.5,249.8,281.6,289.7,268.0,248.3,254.8,269.6,294.5,269.6,285.7,81.0,81.0,59.0,52.0,47.0,56.0,71.0,64.0,70.0,75.0,51.0,45.0,68.0,48.0,72.0,81.0,58.0,45.0,44.0,78.0,62.0,89.0,43.0,42.0,47.0,68.0,57.0,40.0,57.0,84.0,55.0,44.0,74.0,65.0,48.0,45.0,64.0,54.0,81.0,50.0,78.0,81.0,47.0,42.0,46.0,64.0,78.0,64.0,64.0,89.0,64.0,79.0,66.0,88.0,58.0,46.0,70.0,80.0,68.0,77.0,80.0,74.0,50.0,75.0,60.0,64.0,48.0,41.0,68.0,81.0,88.0,41.0,43.0,40.0,52.0,80.0,72.0,45.0,41.0,60.0,64.0,46.0,60.0,50.0,71.0,54.0,65.0,62.0,49.0,57.0,63.0,75.0,84.0,87.0,64.0,58.0,60.0,71.0,50.0,86.0
2014-11-16 22:48:18.823000,249.85,249.2,248.8,248.8,248.9,249.25,248.95,249.5,248.75,249.0,249.45,248.15,248.45,249.0,249.7,249.15,248.25,249.6,249.65,248.8,249.85,249.4,248.35,248.1,248.1,248.65,248.7,249.5,248.4,248.0,248.3,248.55,249.35,248.0,249.0,249.6,248.6,249.0,248.6,248.75,249.95,249.55,248.2,249.3,249.3,248.75,248.6,249.65,249.15,249.65,249.35,248.35,248.15,249.4,249.25,249.85,248.3,249.9,249.05,248.35,248.75,249.0,248.05,249.8,248.65,249.9,248.05,249.15,248.1,249.35,249.1,248.8,249.25,248.45,249.45,248.2,249.35,248.25,249.4,248.95,249.3,249.85,249.5,249.75,249.4,248.55,248.85,248.45,249.35,248.65,249.2,248.05,249.1,249.1,248.1,249.6,249.05,249.05,248.75,248.15,3.29,5.39,2.1,22.25,11.94,0.44,11.86,19.4,3.66,15.43,9.19,1.92,16.8,20.11,3.44,17.21,6.84,7.93,11.17,19.24,0.41,23.43,2.56,23.5,1.21,0.89,5.78,1.58,21.77,12.02,22.0,3.41,8.24,7.82,16.7,15.76,12.81,2.85,11.6,7.87,10.44,7.67,17.27,6.06,0.87,6.73,7.33,18.71,9.83,2.54,10.42,6.17,21.89,22.51,10.41,10.02,4.25,17.41,15.77,8.5,22.59,13.33,9.14,8.91,7.18,3.46,11.11,18.42,5.42,4.66,15.26,22.68,22.44,5.12,4.17,21.38,22.17,4.9,18.95,16.16,21.68,23.63,17.3,8.65,10.87,13.6,0.65,7.81,13.77,8.99,8.64,10.65,10.85,8.05,11.71,8.94,15.92,12.82,13.0,13.14
2014-11-16 22:48:18.823000,248.5,249.25,248.75,249.95,248.55,248.8,248.2,248.3,248.2,249.15,249.7,249.05,248.95,248.35,249.5,248.15,248.25,249.15,248.5,249.15,248.1,248.65,249.45,249.2,248.45,248.85,248.05,248.65,249.8,249.55,249.4,248.25,249.1,249.8,248.85,248.6,249.8,249.3,249.7,249.15,249.55,248.95,249.9,249.65,248.0,249.8,249.75,248.75,248.9,249.1,249.95,249.9,248.0,248.55,249.35,248.75,248.95,249.35,248.65,249.05,249.25,249.05,248.45,249.35,249.1,248.6,248.95,249.65,249.75,249.2,248.85,248.5,249.75,248.5,249.25,249.1,248.25,248.6,249.6,248.75,249.5,248.2,248.95,248.05,249.0,248.75,248.1,249.35,249.8,249.9,249.9,248.2,249.45,248.15,249.45,249.6,249.1,249.65,248.15,249.4,2.27,18.63,9.55,14.98,24.76,19.0,8.64,9.12,17.25,15.38,12.06,7.04,15.87,19.58,20.43,23.97,5.42,10.21,12.98,16.66,23.37,9.01,23.07,20.82,19.13,19.62,23.52,21.83,11.59,1.77,9.57,20.99,22.97,0.64,5.6,0.41,6.44,23.39,5.34,5.87,8.96,11.16,12.96,19.83,24.81,23.77,14.84,1.79,18.75,5.33,12.99,24.68,3.48,22.56,6.05,11.76,15.24,4.85,19.3,14.99,11.97,11.15,0.64,6.17,17.86,5.56,8.54,9.9,21.48,15.34,13.2,6.14,19.41,8.48,24.06,20.75,10.0,2.93,15.64,24.09,12.82,9.51,20.81,18.79,5.91,24.72,14.39,6.06,15.36,21.69,15.1,8.09,16.69,19.92,19.94,9.9,15.35,19.77,2.28,12.63
2014-11-16 22:48:18.823000,249.05,249.4,249.7,248.3,249.95,248.25,248.35,248.35,249.4,248.65,248.75,249.0,248.05,248.3,248.25,249.6,249.1,248.75,249.5,249.9,249.75,248.25,248.6,248.9,249.5,248.25,249.0,249.05,248.85,249.4,248.55,249.15,248.4,248.7,248.2,249.35,248.15,249.6,248.35,248.05,249.0,248.5,248.15,248.25,248.25,249.15,248.0,249.6,248.85,248.4,248.55,248.3,249.6,248.35,248.4,249.1,248.25,248.8,249.4,248.2,248.35,249.55,249.2,248.5,249.25,248.9,249.95,248.15,248.1,248.55,249.85,249.35,249.35,248.55,249.4,249.75,249.65,248.75,248.5,249.8,248.6,249.3,249.0,248.55,249.3,248.25,249.6,248.7,248.65,249.1,248.1,249.0,248.35,249.5,248.4,249.4,248.1,249.55,249.6,249.15,17.21,6.89,17.97,21.11,8.51,16.27,22.6,12.06,23.71,19.06,8.66,7.85,1.19,16.16,10.29,15.14,8.17,7.64,5.45,9.85,23.12,3.29,14.7,18.28,22.11,5.89,0.56,16.67,21.34,5.48,4.48,2.33,18.9,4.39,8.38,1.23,20.79,3.19,15.63,20.02,0.95,2.2,22.43,5.7,15.31,22.97,5.66,1.22,17.52,13.44,22.49,10.14,7.74,20.34,6.41,9.94,3.18,6.12,24.53,3.62,7.42,19.1,21.72,11.68,5.8,9.63,6.55,2.5,14.29,7.68,17.96,8.94,19.83,14.08,3.19,2.35,1.78,15.25,13.83,11.53,9.5,24.31,11.46,6.8,4.17,23.08,19.22,7.41,6.22,4.32,14.69,21.21,12.56,1.93,3.48,17.47,11.52,24.43,3.87,10.32
